Undergraduate_GPA,Relevant_DataScience_Experience ,Apply_Year,GRE_Score,IELTS_Overall,TOEFL_Overall,DataScience_Skill_Confidence,Admit_label,Degree_seeking_Type_PHD,Highest_degree_Masters,Highest_degree_Other_three_year_degree,Country_Canada,Country_Europe,Country_India,Country_United States,Uploaded_Statement_of_Purpose_Status_Y,Uploaded_Resume_Status_Y,Gender_M
3,4.50703166580492,2022,314,8,100,8,0,False,True,False,False,True,False,False,False,True,True
3,0.6097094782415908,2021,322,5,100,5,0,True,False,False,True,False,False,False,False,True,False
3,5.221787516445386,2022,308,9,90,0,0,False,True,False,True,False,False,False,False,True,True
3,4.212444454942817,2022,315,9,100,7,1,False,False,False,False,False,True,False,True,False,True
3,1.4734436918770113,2020,305,7,90,1,0,True,False,False,False,False,False,False,False,False,True
3,7.058024986740779,2020,316,5,90,8,1,True,False,False,False,True,False,False,True,False,False
3,2.745988759189946,2022,324,5,100,2,1,True,True,False,False,False,False,True,False,True,True
3,3.0998391481383756,2020,306,8,100,9,1,True,False,False,False,True,False,False,True,True,False
3,5.3792123903712845,2020,316,6,90,6,1,False,True,False,False,True,False,False,True,True,True
3,3.9103899363299277,2021,313,6,100,5,1,False,False,True,False,True,False,False,True,True,True
3,0.7142486102331951,2020,314,5,100,8,0,True,False,False,False,True,False,False,False,False,True
3,3.099532938841878,2021,319,9,90,2,0,True,False,False,False,False,False,False,False,False,True
3,0.755728943505865,2020,320,7,100,1,0,True,False,True,False,True,False,False,False,True,False
3,1.5260032249870497,2020,317,8,90,2,1,False,False,True,True,False,False,False,True,False,False
3,0.0573955068036307,2022,318,5,90,3,0,False,False,False,True,False,False,False,False,False,True
3,1.4505046518772975,2020,317,7,100,4,0,True,False,True,False,True,False,False,False,True,True
3,2.643578831986887,2022,313,5,90,5,0,False,True,False,True,False,False,False,False,True,True
3,4.305747469858357,2022,319,7,90,6,0,False,True,False,False,False,False,False,True,False,False
3,7.354217689461858,2022,322,7,90,9,0,False,False,False,False,False,False,True,False,False,True
3,4.322614937936442,2022,304,6,100,2,0,False,True,False,False,True,False,False,True,True,True
3,5.6448283309147325,2020,306,8,100,8,0,True,True,False,True,False,False,False,True,False,False
3,2.8614167304461935,2022,311,8,100,2,0,True,False,False,True,False,False,False,False,True,True
3,6.013046348538139,2020,316,6,100,2,1,True,False,True,False,False,False,False,False,False,False
3,4.963749968411819,2020,318,9,90,7,1,True,False,False,False,False,False,False,True,True,False
3,3.67835210619889,2021,315,8,90,9,1,False,True,False,False,False,False,True,False,False,True
3,1.5501503591298063,2021,301,6,100,2,0,True,False,False,False,False,True,False,True,False,True
3,2.4283272639783915,2021,311,7,90,6,1,True,False,False,False,False,True,False,True,True,True
3,4.967568699006041,2022,316,7,90,0,0,True,True,False,False,False,True,False,True,True,True
3,3.4084505949165838,2020,320,8,100,0,0,True,True,False,False,False,False,True,False,False,False
3,7.115092453992415,2020,302,7,100,4,0,True,False,False,False,True,False,False,True,False,True
3,1.8787221722846823,2022,307,8,100,8,0,False,True,False,False,False,True,False,True,False,False
3,0.5845812180261785,2021,304,5,90,7,1,True,True,False,False,False,True,False,False,True,True
3,4.714788612043876,2021,320,6,100,1,0,False,True,False,True,False,False,False,True,True,False
3,7.088406721520608,2020,322,9,100,7,0,False,True,False,True,False,False,False,True,True,True
3,2.917912235518309,2020,323,8,90,9,1,False,True,False,False,True,False,False,False,True,False
3,5.181690678945321,2020,316,9,100,8,1,False,True,False,False,False,False,False,True,False,True
3,1.8513009774171891,2021,320,6,100,3,1,False,False,True,False,False,False,True,False,True,False
3,4.467775373381507,2020,324,6,90,8,0,False,False,False,False,False,True,False,False,True,True
3,6.294336806901225,2021,324,5,100,3,0,True,True,False,False,False,False,True,True,False,False
3,6.936252790213471,2021,313,6,100,7,1,False,False,False,True,False,False,False,False,False,True
3,0.8409530388191735,2021,322,7,90,6,1,True,False,True,False,False,False,True,True,False,True
3,2.8509961303459637,2022,313,9,100,6,1,False,True,False,True,False,False,False,False,True,True
3,5.117155535486962,2022,303,6,100,8,1,False,False,False,False,False,False,True,True,False,True
3,0.2777829447492177,2020,314,6,90,7,1,False,True,False,True,False,False,False,False,True,False
3,5.524921601206616,2021,301,9,90,9,0,True,True,False,False,False,False,True,True,False,False
3,4.224271062430617,2020,320,9,100,9,0,False,True,False,False,False,True,False,True,True,True
3,2.3085302337602114,2021,303,5,90,5,1,False,True,False,False,False,True,False,False,False,True
3,6.517235604752404,2020,316,6,90,3,0,True,True,False,False,True,False,False,True,True,False
3,2.3204056983662014,2020,322,7,100,4,0,False,True,False,False,False,False,True,True,True,True
3,7.931320369630427,2022,302,7,90,3,1,False,True,False,False,False,False,False,False,False,False
3,6.530961512906723,2022,321,5,100,0,0,False,False,True,False,True,False,False,False,True,False
3,5.663844011064701,2022,320,6,100,5,1,True,False,True,False,False,False,True,False,True,True
3,0.4907804637011681,2022,315,9,90,8,0,False,True,False,False,False,False,False,True,True,True
3,7.234482975898188,2021,311,7,90,6,0,False,True,False,False,False,True,False,True,False,False
3,6.320442445900407,2020,319,6,90,9,0,True,False,True,False,False,True,False,True,False,False
3,1.8322006343344182,2020,302,5,100,3,1,True,False,True,False,False,True,False,False,False,False
3,3.137985450615112,2021,324,5,90,0,0,False,False,True,False,False,False,False,True,False,False
3,2.149052412953143,2021,304,9,100,7,0,False,True,False,True,False,False,False,True,True,False
3,7.875328273448532,2020,315,5,90,1,1,False,False,False,False,False,False,True,True,False,True
3,6.833571558444476,2022,306,5,100,1,1,False,False,False,False,True,False,False,False,True,False
3,7.44180242156082,2022,319,5,100,6,1,True,False,False,False,True,False,False,False,False,True
3,6.310193891003439,2022,315,7,90,7,0,True,False,False,False,False,True,False,True,True,False
3,3.65078592856198,2021,316,9,100,1,0,True,True,False,True,False,False,False,False,False,False
3,1.6434739985174804,2020,301,9,100,1,1,False,False,False,False,False,False,True,False,True,True
3,1.6646412552778704,2021,311,9,100,3,1,True,False,True,False,False,False,True,True,False,True
3,1.213462786933416,2020,312,5,90,8,0,True,False,True,False,True,False,False,False,False,False
3,4.373196402427176,2022,304,5,90,8,1,False,False,False,False,True,False,False,False,True,False
3,7.35973218290914,2022,315,7,90,7,1,False,False,True,False,True,False,False,False,False,False
3,7.93438456036613,2022,307,5,90,6,1,False,True,False,False,False,False,True,True,True,True
3,2.2983984002941185,2020,323,7,90,7,1,False,False,False,False,True,False,False,False,True,True
3,5.578516322373835,2022,313,9,90,6,0,False,False,False,False,False,False,True,False,False,False
3,4.776784124883022,2020,307,7,90,2,1,False,True,False,False,False,True,False,True,False,False
3,3.911488935010489,2021,324,6,100,3,0,True,False,True,True,False,False,False,True,True,False
3,5.326149150496331,2022,317,8,100,1,1,False,True,False,False,True,False,False,True,False,True
3,2.9709041518405517,2021,319,5,90,7,1,False,True,False,False,False,False,True,True,True,True
3,7.555878200747596,2021,311,9,100,7,1,True,False,True,False,False,True,False,True,False,False
3,5.643590941650696,2020,310,8,90,6,1,True,True,False,False,False,False,False,False,False,False
3,6.033608735939558,2021,315,8,100,8,1,True,False,True,False,False,True,False,True,True,False
3,1.9393767600485914,2020,321,9,90,6,0,True,False,True,True,False,False,False,False,True,True
3,1.3486560279809554,2020,314,8,100,2,1,True,True,False,False,False,True,False,True,False,True
3,3.154726344754584,2021,312,7,100,7,0,False,False,True,False,True,False,False,False,False,False
3,6.133379882689232,2020,321,9,100,2,0,False,True,False,False,True,False,False,True,False,True
3,7.51036727802286,2020,320,9,90,0,1,True,False,True,False,False,False,False,False,False,False
3,3.4186386077920625,2020,317,7,90,0,1,True,False,False,False,False,False,True,True,True,True
3,6.193254339977328,2021,323,6,100,3,1,True,False,True,False,False,True,False,False,True,True
3,3.7632609557344763,2020,300,6,100,1,1,True,False,True,False,False,False,False,False,False,True
3,2.3618259964437103,2022,300,8,100,9,0,False,True,False,False,True,False,False,True,True,True
3,5.914121205806781,2021,300,9,90,7,0,True,False,True,False,False,False,True,False,False,True
3,6.385617071850618,2021,308,7,90,0,0,True,False,False,False,False,False,True,False,False,False
3,1.6227263526454418,2020,320,9,90,5,1,False,False,False,True,False,False,False,True,False,True
3,2.4413560163626453,2021,313,7,90,3,0,False,False,True,False,True,False,False,False,True,False
3,3.958214747789298,2022,317,6,100,7,1,False,False,True,False,False,False,True,False,True,False
3,1.4921746381350136,2021,300,6,90,2,0,True,False,False,True,False,False,False,True,True,False
3,7.43067439003034,2021,319,8,100,4,1,True,True,False,True,False,False,False,False,True,True
3,4.730671300485987,2021,310,7,100,6,1,False,False,False,False,True,False,False,True,False,True
3,0.9696262189735414,2020,301,6,90,0,0,True,False,False,False,False,False,True,False,False,True
3,1.4722389174596966,2022,318,5,90,3,1,True,False,True,False,False,False,True,False,True,True
3,7.634842762598756,2022,301,6,90,1,1,False,False,True,False,False,True,False,False,False,False
3,5.905348685572946,2022,323,9,90,3,0,False,False,False,False,False,False,True,False,True,True
3,5.875240676039889,2021,318,7,90,1,1,False,True,False,True,False,False,False,True,True,True
3,0.5799887520404363,2022,301,5,100,1,0,True,False,False,False,False,False,False,True,True,False
3,7.162390701671576,2020,305,6,100,9,1,False,False,False,False,True,False,False,False,True,True
3,3.5498829004688366,2021,322,6,90,6,1,True,True,False,False,False,False,False,False,False,False
3,5.27773858111941,2020,314,7,100,7,1,True,False,False,False,False,False,True,True,False,False
3,7.677513752912112,2021,324,5,100,6,1,True,False,False,True,False,False,False,True,False,False
3,0.8000990428524553,2020,310,7,90,8,0,False,False,True,False,False,False,False,True,True,False
3,3.8582116758926297,2021,315,6,100,7,0,False,True,False,False,True,False,False,False,True,False
3,0.3969018932954542,2020,319,8,100,7,1,False,False,True,False,False,True,False,False,False,True
3,3.9963633865897235,2022,320,7,100,5,0,True,False,True,False,False,False,False,False,False,True
3,2.0180752839005685,2021,321,6,90,4,0,False,True,False,False,False,True,False,True,True,True
3,7.288524234190965,2021,302,7,90,0,1,False,True,False,False,False,False,True,False,False,False
3,3.187939954184695,2020,302,6,100,1,1,True,False,False,False,False,False,True,True,True,True
3,5.070979568416633,2020,318,7,90,9,1,True,False,True,False,True,False,False,True,True,True
3,6.882298118516392,2020,320,6,100,0,1,False,True,False,False,False,True,False,False,False,False
3,7.869534867337412,2021,310,5,100,8,1,False,False,True,False,False,True,False,True,False,True
3,4.030554962628368,2020,305,9,90,3,1,True,False,True,False,True,False,False,False,True,True
3,3.646061622891647,2022,324,9,90,2,0,True,True,False,False,False,False,False,True,False,True
3,0.6059171623716697,2020,308,7,90,9,1,True,False,False,False,True,False,False,False,True,True
3,0.10191154669772029,2020,304,6,100,1,1,False,False,True,False,False,False,True,False,False,False
3,4.870416739987969,2020,323,9,90,6,0,False,True,False,False,False,True,False,True,True,False
3,0.5237148171811681,2022,306,9,100,5,1,True,False,False,True,False,False,False,True,True,False
3,3.043031496307786,2020,319,7,90,9,0,False,False,True,True,False,False,False,False,True,False
3,0.028851488851691975,2020,300,7,90,9,1,False,True,False,False,False,False,True,False,False,True
3,4.921819991725366,2021,302,7,90,6,0,False,False,True,False,False,True,False,True,False,True
3,3.4033212835239697,2021,310,8,90,0,0,True,True,False,False,False,True,False,False,False,False
3,1.0161661582903028,2020,320,5,100,0,0,False,True,False,False,True,False,False,False,False,False
3,2.3709408547265767,2021,309,5,90,9,0,True,False,True,False,False,False,False,True,False,False
3,4.557285591775396,2020,312,5,100,3,1,False,False,True,False,True,False,False,True,False,False
3,5.253706944079816,2020,302,6,100,4,1,True,True,False,True,False,False,False,True,True,False
3,3.6986870373075744,2022,310,6,90,1,0,True,False,False,False,False,True,False,False,True,True
3,6.431672928727567,2020,319,5,100,9,1,False,False,True,False,False,False,False,False,False,True
3,0.8995232936238855,2021,308,7,100,5,1,False,True,False,False,True,False,False,True,False,False
3,0.6763657808992622,2021,324,8,100,1,1,True,True,False,False,False,False,False,True,True,False
3,0.3539541521424665,2021,310,5,90,6,0,True,False,False,True,False,False,False,True,False,True
3,4.286622715595538,2021,308,7,90,9,0,False,False,False,False,False,False,False,False,False,False
3,5.649853633875663,2020,312,9,90,1,1,True,False,False,False,False,True,False,False,False,True
3,1.0441711953802377,2022,308,8,90,0,0,True,False,True,False,False,False,False,False,True,False
3,5.11156497484314,2022,313,6,100,8,1,False,True,False,False,False,False,False,True,False,True
3,3.8155821295162777,2020,315,9,100,3,0,False,True,False,False,True,False,False,True,True,True
3,7.8987560012089215,2021,316,9,90,0,0,False,True,False,False,False,False,False,False,False,True
3,5.739788874131292,2022,324,9,100,7,0,False,False,False,False,False,False,False,True,True,False
3,5.259786681533007,2022,314,7,100,8,1,True,True,False,True,False,False,False,True,False,False
3,4.563597878978756,2020,310,5,100,5,0,False,False,True,False,False,False,False,True,False,True
3,7.97892945239763,2021,311,9,90,9,0,False,False,False,False,True,False,False,False,True,True
3,7.843673366836619,2022,310,5,100,9,0,False,False,False,False,True,False,False,True,True,True
3,4.3049210039561725,2020,317,9,90,3,1,False,False,False,False,False,True,False,True,True,False
3,3.6414667786740935,2022,323,7,90,1,1,True,False,False,True,False,False,False,True,False,True
3,3.696919381614019,2022,324,5,100,7,1,True,False,True,False,False,False,True,True,False,True
3,3.426739122586925,2021,311,6,100,2,1,False,True,False,False,False,True,False,False,True,False
3,4.251186455970577,2021,307,8,100,5,1,False,False,True,False,False,False,False,False,True,True
3,2.188674142514966,2022,324,9,100,5,0,False,True,False,True,False,False,False,False,False,False
3,7.414310264915413,2021,320,9,100,0,1,False,False,True,False,False,True,False,False,True,True
3,3.921840651695482,2022,309,7,90,6,0,True,False,False,False,True,False,False,True,True,False
3,6.736062494708873,2022,322,8,90,6,0,True,False,False,True,False,False,False,False,False,True
